post_id,date,title,body,user_id,tag,image_urls,summary,post_order
d67bee55-7561-47d1-9f54-5d7f0eca0550,12/11/2024,Data Engineering Lessons,"Over yesterday and today I have been really enjoying the series on azure data engineering I have been following. 
The first video did a great job of explain the overall process for data flow in a real company.
The second video overviewed the history of data solutions starting with the relational data warehouse, data lake, the combined modern solution using both and finally the newer data lake house solution using delta files.
Today’s video was a great exploration of how to produce a data lake in azure.  We explored the storage account or storage resource there are 4 services within it.
First is the blob storage but in its base form it is no hierarchical until you activate the hierarchical namespace then it acts as a true data lake then you can use it for normal file storage like images or other files etc in normal mode. 
The table service acts as a no sql database with is also cool and useful the advanced version being cosmos.
Next was the file service which allowed file storage and sync as well as file sharing which is nice.
Then last was the Queue which is used as a buffer for endpoints where file processing is necessary. 
So yeah a great lesson and in the end we will be using Blob service with the hierarchical namespace added to make it a data lake.  Also blob stands for Binary Large OBject which is cool to remember. ",fbc72f17-b191-48a6-86ab-54ed20be6cf1,azure-data-engineer,[],,92
d720ff44-7989-4caa-8e1a-e54d56607221,28/10/2024,Thesis Update,Today in the thesis meeting I got some more clarification about what I will be doing for the project and some help in trying to get my system to work better.  The main idea is that Peter will help me to make the risk scenario ruleset more accurate to the real weed implications.  Then I need to work on creating a logical diagram that outlines the inputs and outputs.  I will also go and relabel the images adding the water and cattle tracks and maybe leverage the infrared images to get better results for the water. ,fbc72f17-b191-48a6-86ab-54ed20be6cf1,university,[],,33
d7f28547-940e-4ba1-a319-c6bf5d91c398,27/10/2024,Gym Program,I am gonna try the watchers today after squats and will also look at adding front squats on the other day for the higher volume work and up the reps a little to work more on endurance,fbc72f17-b191-48a6-86ab-54ed20be6cf1,fitness,[],,32
d8f7293e-e08b-4177-8610-ed52ee31f931,29/10/2024,Cross Browser Compatibility Solved,"Today with some help from Angus I figured out that the issue I was having with the website displaying differently on different browsers and devices was because different browsers have different engines that have different css support.

My main issue was using justify self center which only works on chrome and edge.  So I used a website called caniuse.com which was super helpful and allowed me to solve the issue by just wrapping the item in a flex box div and doing a justify centre to get same result.

I also figured out that the text colours will also have different defaults between browsers so I made sure to explicitly say the text colours I wanted and this helped to resolve the issue completely.

Next steps are figuring out the menu margin issue as well as adding authentication then it’s just adding in the other types of pages and more features,  this is super exciting and I am excited to see where I can take this project",fbc72f17-b191-48a6-86ab-54ed20be6cf1,project-progress,[],,38
db0c5775-8dea-4523-a6f0-a11f4d5416f4,14/11/2024,Azure Storage Accounts,"Yesterday and today I have gone through the lessons outlining the different storage account options for a data lake.
We first looked at the 4 different types of storage redundancy LRS, ZRS, GRS and GZRS.  In order of increased protection as well as price.
Today’s lesson was on different dotage tiers that being hot, cool, cold and archived and the differences between their storage cost and access costs. We looked how archive is offline and takes hours to come back online and costly.
We also looked at the rules you can add to move files based on file age and how their is expected times before a file can be moved without extra fine. 
We looked at advanced rules that can ch age file types based on usage as well which costs more.
Finally we looked at how we can estimate service and resource pricing in general with the azure price estimator tool which is super helpful",fbc72f17-b191-48a6-86ab-54ed20be6cf1,azure-data-engineer,[],,99
db2c7792-979d-4143-b704-ea0cfccb396e,4/11/2024,Algorithm Problem ,"I was unable to get todays algorithm problem right which is amazing as it means I am failuring and growing.  The reason I failed was because I forgot that o(2n) is o(n) which is key to remeber when meeting the time complexity constraints.

The question involved looking at a list and retiring length of maximum sequence in unsorted list.  Solution is involved the use of a hash map on the first pass then on second pass checking for each value if n-1 was seen if so add to the sequence count. ",fbc72f17-b191-48a6-86ab-54ed20be6cf1,general-learning,[],,60
dba82329-6247-432d-93c2-342999cdc22a,16/11/2024,Reinforcement Learning ,"The idea of reinforcement learning is basically if the model does what we want it gets a reward if it doesn’t we punish it.
We use this in LLM finetuning in order to get the model to respond exactly how we want it to rewarding it for good answers and punishing it for bad answers.
I will keep this in mind when I go to tackle my finetuning project.",fbc72f17-b191-48a6-86ab-54ed20be6cf1,machine-learning,[],,107
dd095c12-4079-4d4b-b079-71c858a1534f,27/10/2024,Rethinking Programming,"I just failed my squat today I got 162.5x1 when last week I did 160x4,3 after pushing hard on deads this weeks it’s expected to an extent I just need to figure out a better way of programming my training in order to hit my goals, or more accurately I need to really define what my exact goals actually are.  I like powerlifting but I really think I’m am starting to find my own style of training and a higher rep range might provide the answer I am looking for.  I also think cleaning up my diet will also help a lot in achieving my goals here.  I think my goals for dead’s will still be 220 for sets of 2-4.  I also think that for squats I want to be able to do high reps with 140kg maybe if I can do sets of 8-12 beltless I would be super happy with that.  So maybe if I have one day with a belt high reps and one day beltless high reps.  For upper it’s more skills and heavy ohp, chin-ups and dips ",fbc72f17-b191-48a6-86ab-54ed20be6cf1,fitness,[],,30
dfde017a-830a-4efc-ab23-02c28896656e,6/11/2024,Building Strong Abductors,"I have identified today that the reason that my left kicks are so bad is due to the weekness in my left abductor and partially the abductor movement pattern on that leg is very weak.

Furthermore, my right leg injury makes me fight leg weak under weight I need to build strength to hold my body weight on that leg.

So in order to progress well I need to build strength in my supporting leg and abductor strength and mobility in my left hip. ",fbc72f17-b191-48a6-86ab-54ed20be6cf1,martial-arts,[],,68
e56f62d9-2bab-4ae6-9af1-1d859d0941fb,24/10/2024,Backend API's and .env,"I have learned this morning why my .env file was not being loaded in correctly, it is because it expects the file to be in the root of the project when trying to find it, so always ensure in react or nextjs that it is in the project root before trying to load the variables in. It also made me realise the importance of keeping parts of the frontend and backend separate, as if I want to make sure that the user cannot see the url and keys I need to make sure that I use an API route for all of my database calls etc so that the user can only access what I want them to access, Thus this is my next goal for the site, I will aim to first finish cleaning up the images so that all posts have an image and add a default one, maybe even later a default for each tag type and the ability to add new tag types.  Then I need to move all database logic calls to the backend in order make the app much better  ",fbc72f17-b191-48a6-86ab-54ed20be6cf1,backend-learning,"[""https://jzlzzjcinqypqardzzfq.supabase.co/storage/v1/object/public/images/1729727733630_.env_image.png""]",,13
e73efbc4-9341-4522-aad6-17d63632a362,21/11/2024,Leg Mobility Fix ,"I’ve pinned down the problem now to a lack of hip external rotation due to tight hips I need to apply stretches that hit the outer left hip like the modified pigeon to get great relief.
I feel I’m getting so close to solving this problem I’m excited to keep progressing on it slowly.",fbc72f17-b191-48a6-86ab-54ed20be6cf1,martial-arts,[],,113
e8307e9d-ede1-415c-ada9-65239b1ce20f,18/11/2024,Pushing the Bolder,"I had a thought about how to think about my goals and progress.  It’s not about having a perfect routine it’s about taking small steps everyday towards the goals.  
Think Tanjiro pushing the bolder just move it 1cm everyday. Patience is what I need to learn now.  Playing the long game is the next step to becoming unstoppable.
Everyday this is what I need to visualise even if I don’t get everything on my list. Just take the next step.
We often overestimate what can be done in a month and underestimate what can be done in 1-10 years. Play the long game.  Your time will come.  ",fbc72f17-b191-48a6-86ab-54ed20be6cf1,thoughts,[],,108
ee4e3a39-33e2-4d0e-a96f-39cfe592d1d6,5/11/2024,Transformers Variable Input,"Today I was wondering how exactly a transformer handles variable length input and output without the unfolding of the RNN and its feedback loops. 

It's actually that when all the inputs are tokenised and positionally encoded, a matrix is dynamically generated to have the exact length to contain all of the inputs and then this matrix becomes the basis for the attention operations.

Remember transformers and attention solve all of the problems with RNNs that being context lost and slow training while also allowing better relationships to be learn between any of the input words with each other not limited to words close to each other.  ",fbc72f17-b191-48a6-86ab-54ed20be6cf1,machine-learning,[],,62
f0e5e857-e379-44b3-bce2-9b03ac78e888,29/10/2024,Class Recap,"For yesterdays class we did some clinching at the end and it helped me a lot to think about the foot sweep as throwing them over my hip and tapping the front of their leg not the side.  You still need to time it right but we are not tripping them sideways but forwards instead this cue helped me understand it a little better than before and I should try this out in sparring this week.

I also worked on some daily kick and footwork drills that could be done after my sessions I think this is a great Idea and that they should be done daily as it is not too intensive, I will need to figure out a way of training by myself as well as expanding these drills to practice my punching, kicking and footwork technique and flow.  ",fbc72f17-b191-48a6-86ab-54ed20be6cf1,martial-arts,[],,36
f0faf8b2-b349-4c83-ade7-a766831820b2,8/11/2024,First Data Engineering Lesson!,"Just completed my first lesson in the Azure Data Engineer Career Path, I am super excited to keep working on it in the coming weeks and learning more about how I can use Azure to build data pipelines.
This module focused on the fundamental concepts and tools for data engineering, although I had heard of the majority of them before it was good to know the difference between operational data usually stored in relational databases and analytical data for reporting usually stored in data warehouses",fbc72f17-b191-48a6-86ab-54ed20be6cf1,azure-data-engineer,[],,74
f1070c23-84c4-4c3e-9845-2390d114ea3b,5/11/2024,Sliding Window,"Today I failed at my daily algorithm question.  The reason why I failed was because of two main reason.  I initially only considered the two pointer method in applications like palindromes.  

But if you think of the two pointer technique as a sliding window with left and right pointers this concept can be very powerful in order to solve problems.  The other reason I failed was I forgot that I only had time complexity and if so I can use as much space complexity a so like.  It’s also usually better to start using more resources then simplify as opposed to finding next solution right away.  

Think about this in life and machine learning or design.  In the real world you start with a good guesstimate then refine over time as opposed to trying to find the best solution right away. 


The way to solve the problem I was given which was to find smallest substring in S that contains all of chars from T.  We use the sliding window method.

Initially we iterate through T to get a hash map of all char counts and total length.  

Next we look at the S string with our window l and r staring at 0 and 0 we step r adding the new value to a new hash map representing what we have seen  and the counts.  We keep stepping forward until we have all chars in t covered with right counts we then save this substring and keep moving once we have too many of a char we step the back l forward to try and make the window smaller.  When we don’t have enough we move forward.  

By the end we just choose the shortest of the substrings we got",fbc72f17-b191-48a6-86ab-54ed20be6cf1,machine-learning,[],,63
f2ee88a1-eef0-4e0e-9456-5fa31e77064b,6/11/2024,Dual Array Algorithm Approach,"Today I was doing my algorithm again and failed yet again which is great!  It's a sign of me putting in my 10,000 hours and really learning something new my brain didn't have the ability to figure out on it's own before.
The problem was that you have an array nums, and you want to create the answer array and for i in nums answer[i] = product of all values in the array except i.
Initially, this seemed easy through the use of a single pass to determine the total product of everything followed by a second pass dividing all by i to get the result. However the solution said that division was not allowed.
So the way this is solved is very clever we initially start calculating the product to the left of every value in nums.
We can cleverly do this in just one pass, storing first value as 1, then next in array as left[i] = left[i-1] * nums[i-1].  Then we just repeat the process starting at the right end and moving back to the beginning. 
From here we can use these two final arrays to get our result  it is s very clever solution to the problem.  Also we can use the length of left to get the length of right so we can fill it in from the end making our solution better.
",fbc72f17-b191-48a6-86ab-54ed20be6cf1,machine-learning,[],,71
f8cc688c-85d2-4b00-a084-bb60df599843,27/11/2024,University Grades Sem2 2024,"Today I recieved my course marks for NLP and my Deco group project both being an overall 7 which I am very happy with. I do not know what I am currently sitting on for my thesis project but it isn't finialised until next semester until next year. However, I will still follow up with Alina tomorrow in order to understand how I did go in order to make any necessary adjutments possible for next year.",fbc72f17-b191-48a6-86ab-54ed20be6cf1,university,[],,123
f92a8eef-25dd-42ad-b79f-69ef1a12fcdf,25/10/2024,File Upload Issue,"I have figured out the issue with the file uploads it is because I am passing the data in string json format to my backend and not reconstructing it into a File[] array correctly.  I will need to figure out a strategy to correctly pass the data and there might be a few different ways this can be accomplished, so more research will be required, I also opened github issues to track all of the issues or features I wish to implement so I don't actually have to remember everything myself",fbc72f17-b191-48a6-86ab-54ed20be6cf1,project-progress,[],,18
fd4d3d82-3296-41d4-b556-bd1641d70549,26/11/2024,Multiple Linear Regressions,"Today I better understand why people used to say that a neural network is the same as multiple linear regressions. 
This is because a linear regression is just essentially a weighted sum in N dimensions, so if we visualise the result, it is just a straight line in n dimensions. 
The neuron of a NN also has the exact same weighted sum equation prior to be passing through the activation function.
This also allows me to better understand what is going on here as the activation function ensures the output is non-linear therefore without it the neurons would just be a combination of linear equations resulting in just another linear equation.
But by using activation functions we now are combining many non-linear functions so the output and overall combination is able to take on a much more complex shape.
Because at the end of the day we are just building a function approximator and trying to brute force a complex relationship and the move complexity we are able to add allows us to better capture complex relationships.
This is why it is so good at NLP and CV tasks as the data is unstructured and contains complex relationships. As opposed to structured data which is usually more linear which is why things like gradient boosters usually work better there.",fbc72f17-b191-48a6-86ab-54ed20be6cf1,machine-learning,[],,122
fdedbbc8-5198-4a79-b3fb-a70336c83254,23/10/2024,Demo Advice ,"Angus just told me when demoing a project to a client never let them use the project until it is almost completely done and the bugs are all handled.  Use demos to show the progress so you are in control.  It's all about perspective you want to build confidence not make them worried you don't know what your doing, its not personal they just don't understand the process of how developing software works, not every feature will be completed to 100% production in each iteration quite the opposite.",fbc72f17-b191-48a6-86ab-54ed20be6cf1,thoughts,[],,3
